Entity,Code,Year,Coal (% of total),Nuclear (Rate),Natural gas (Rate),Oil (Rate),Hydroelectric (Rate),Other renewables (excluding hydro) (Rate)
Nepal,NPL,2012,0,0,0,0.53490990990991,99.4650900900901,0
Nepal,NPL,2013,0,0,0,0.284333238555587,99.7156667614444,0
Nepal,NPL,2014,0,0,0,0.0263365815117198,99.7893073479062,0.184356070582038
Nepal,NPL,2015,0,,0,0,99.8001712817585,0.199828718241507
Netherlands,NLD,1960,79.6924194720271,0,0.883991281181884,19.423589246791,0,0
Netherlands,NLD,1961,79.2044938719927,0,0.851112119836587,19.9443940081707,0,0
Netherlands,NLD,1962,76.3334198909374,0,0.784211893014801,22.8823682160478,0,0
Netherlands,NLD,1963,69.1717499046893,0,0.705299275638582,30.1229508196721,0,0
Netherlands,NLD,1964,59.7257889009793,0,0.678998911860718,39.59521218716,0,0
Netherlands,NLD,1965,53.1747301079568,0,0.62375049980008,46.2015193922431,0,0
Netherlands,NLD,1966,49.7255014532276,0,3.67792170512038,46.596576841652,0,0
Netherlands,NLD,1967,51.9197498003726,0,9.23941974980037,38.840830449827,0,0
Netherlands,NLD,1968,46.6373181831702,0.0832862369493441,16.2884083405217,36.9909872393587,0,0
Netherlands,NLD,1969,32.2017014861081,0.848050829205255,27.9049106181348,39.0453370665518,0,0
Netherlands,NLD,1970,19.8076264134319,0.900680405306182,46.688531009839,32.603162171423,0,0
Netherlands,NLD,1971,12.4420986994477,0.901924104756815,60.4333689649029,26.2226082308926,0,0
Netherlands,NLD,1972,7.40247421848197,0.657908013965409,71.4132913563803,20.5263264111723,0,0
Netherlands,NLD,1973,6.03872536910711,2.10538316833565,79.5276189028445,12.3282725597127,0,0
Netherlands,NLD,1974,5.41443728200727,5.98418582567886,81.4393455196216,7.16203137269224,0,0
Netherlands,NLD,1975,4.08787644218364,6.14655903276936,80.3494415570054,7.93615688009141,0,1.47996608795016
Netherlands,NLD,1976,8.37848530195916,6.66013038168464,75.5869755921358,7.87450332834512,0,1.49990539587526
Netherlands,NLD,1977,10.5805853892873,6.36516487664276,74.0400782349106,7.52667879079024,0,1.48749270836908
Netherlands,NLD,1978,11.4390544840574,6.59133709981168,63.0950061692318,16.9085654912657,0,1.96603675563348
Netherlands,NLD,1979,8.64513526929759,5.41232315711095,50.364544551998,33.8623107470836,0,1.7156862745098
Netherlands,NLD,1980,13.6931765577261,6.48088139987038,39.8250162022035,38.4208252322316,0,1.5801006079684
Netherlands,NLD,1981,16.2755842817667,5.71089566452781,36.4573087911573,39.8623015315442,0,1.69390973100401
Netherlands,NLD,1982,24.1610293142327,6.46140071627537,44.866693195384,24.0714948932219,0,0.439381880886059
Netherlands,NLD,1983,25.9597652975692,6.01676445934619,58.1693210393965,9.46689019279128,0,0.387259010896899
Netherlands,NLD,1984,26.9967185956864,5.91130650864953,61.7063302430788,5.35856510242442,0,0.0270795501608844
Netherlands,NLD,1985,27.2181358920997,6.19409979824297,60.7066262093507,5.17578280140436,0.00476591418177197,0.700589384720479
Netherlands,NLD,1986,25.9492539980345,6.2777331070014,61.7975520414545,5.14607343875637,0.00446707763780935,0.824920337115459
Netherlands,NLD,1987,28.0726114091115,5.19738669083149,60.3516567035473,5.34792966865929,0.00146158230900773,1.02895394554144
Netherlands,NLD,1988,35.7113099941101,5.27933803565528,52.3308097858097,5.45316113832584,0.0028731091350505,1.22250793696399
Netherlands,NLD,1989,33.9958932238193,5.50171115674196,54.6611909650924,4.52703627652293,0.0506502395619439,1.26351813826146
Netherlands,NLD,1990,38.2100377945754,4.86801317783122,50.7572810137839,4.25744775455758,0.118108048021343,1.00183414851045
Netherlands,NLD,1991,33.9347171434717,4.47325987637732,55.1395461389546,4.44181544418154,0.139815013981501,1.11717573671757
Netherlands,NLD,1992,32.6391136078284,4.92898372138271,56.2563910066402,4.0837723442536,0.155325731001722,1.13258345522089
Netherlands,NLD,1993,31.4260164076777,5.13721356911426,57.1819230420301,3.92177192550448,0.11923430837621,1.31546546741145
Netherlands,NLD,1994,33.8149673832747,4.98341791869755,54.5168843201823,4.17068376175392,0.125208158563612,1.44991047616663
Netherlands,NLD,1995,36.9879384478914,4.95028767849003,51.7587196767159,3.46692621385538,0.10841844592014,1.62258060541846
Netherlands,NLD,1996,33.30835957529,4.86988281844468,55.1081090572797,3.30590122098264,0.0936515926623977,2.03223956077403
Netherlands,NLD,1997,31.623961258856,2.78307502051478,58.5520613016192,3.26271627197393,0.106330108757209,2.22484194953943
Netherlands,NLD,1998,32.4600779235033,4.18591889370576,56.0445590736981,3.30681007517972,0.122921582615376,2.43209131317566
Netherlands,NLD,1999,28.9068265682657,4.41881918819188,58.9886992619926,3.20687269372694,0.103782287822878,2.78713099630996
Netherlands,NLD,2000,30.2506945141748,4.38018096417534,57.4823442782073,2.94652519775524,0.158427329830081,3.15738974238824
Netherlands,NLD,2001,30.4506582108196,4.24500603226461,57.4090088935866,2.82502162006342,0.124915921975593,3.40048898711337
Netherlands,NLD,2002,30.2018107750492,4.07893228868214,57.5947322907659,2.46194559339869,0.114606015773955,4.02579677227785
Netherlands,NLD,2003,30.7194943089095,4.15005474188684,56.8282757338511,2.57493441302237,0.0743663368381912,4.01784792084117
Netherlands,NLD,2004,27.7975378900152,3.77615744857431,59.2674926393582,2.40184164246053,0.0938605331278282,5.14948524907622
Netherlands,NLD,2005,26.9492899390519,4.00016012649993,57.6445391859569,2.26378839283034,0.0880695749642217,7.36281662513386
Netherlands,NLD,2006,26.8210010826343,3.50996124776138,57.8167211356531,2.1197373346959,0.107251626481034,8.03881294709257
Netherlands,NLD,2007,27.0679408548471,3.99372414776779,58.0135976798365,2.11001759140398,0.101744877097894,7.10882898302667
Netherlands,NLD,2008,24.9311960725974,3.87626450461172,58.9101085986314,1.92000148765248,0.0948378458792026,8.76692204700982
Netherlands,NLD,2009,23.4029078818904,3.73644351795657,60.5782339851,1.30793114670466,0.0861985557344029,9.44489889261243
Netherlands,NLD,2010,21.6315921857969,3.32774377462899,63.1617338811101,1.05055755848076,0.0880355495933596,9.29990777228138
Netherlands,NLD,2011,21.7070452690786,3.63363547818151,60.9627686178848,1.23373375569264,0.0500162333388907,10.7622649456403
Netherlands,NLD,2012,26.440976591996,3.79000561482313,54.7871207574203,1.0251892582625,0.100679587213692,12.0137853588646
Netherlands,NLD,2013,27.0690807580404,2.84166863253912,55.1417394039475,1.1824722811984,0.112054729889125,11.8630573248408
Netherlands,NLD,2014,31.3485079966737,3.95579106151734,49.8191804134677,1.84300605310488,0.108298361987275,11.2127482643254
Netherlands,NLD,2015,38.6535840828564,3.51081334145432,42.2794585263923,1.30008176614881,0.0844916871082039,12.3575906241483
New Zealand,NZL,1960,14.4167383204357,0,0,0,79.7506448839209,5.83261679564345
New Zealand,NZL,1961,13.7083993660856,0,0,0,79.3713681986265,6.9202324352879
New Zealand,NZL,1962,5.5363748458693,0,0,0,84.4389642416769,10.0246609124538
New Zealand,NZL,1963,12.6407873154729,0,0,0,75.6588299617277,11.7003827227993
New Zealand,NZL,1964,8.1078352180937,0,0,0,79.0387722132472,12.8533925686591
New Zealand,NZL,1965,7.13359273670558,0,0,0,80.3779877709839,12.4884194923105
New Zealand,NZL,1966,6.39459318949831,0,0,0,81.8299974005719,11.7754094099298
New Zealand,NZL,1967,2.99330111082846,0,0,2.00118714491648,85.3896379208005,9.61587382345459
New Zealand,NZL,1968,3.62389023405973,0,0,1.46892655367232,84.455205811138,10.4519774011299
New Zealand,NZL,1969,7.86840509399636,0,0,4.0554881746513,78.0169799878714,10.0591267434809
New Zealand,NZL,1970,6.12171923049417,0,0.0572123292569549,3.31116355574626,81.4059929914897,9.10391189301295
New Zealand,NZL,1971,4.80682258689753,0,0.316578369298359,2.01576431063445,84.7460912262566,8.11474350691304
New Zealand,NZL,1972,6.81882700278204,0,1.2206892636121,3.77562028047465,81.0480894793618,7.13677397376938
New Zealand,NZL,1973,8.51546057956937,0,1.41384706707679,6.10868274782796,77.2543305811883,6.7076790243376
New Zealand,NZL,1974,6.52751221584874,0,0.64797110686212,9.01848311026131,75.4036541321436,8.40237943488422
New Zealand,NZL,1975,5.08169616806069,0,0.695390001945147,4.36685469752966,82.0511573623808,7.80490177008364
New Zealand,NZL,1976,5.47632363907532,0,11.7263236390753,5.89578672632364,69.570283370619,7.33128262490679
New Zealand,NZL,1977,4.2508359672026,0,19.0325683660849,3.01406257157253,66.8407310704961,6.86180202464385
New Zealand,NZL,1978,2.89326853851692,0,16.5586753059755,0.733441324694024,72.9391648668107,6.87544996400288
New Zealand,NZL,1979,1.58500135857259,0,7.15514899012771,0.271714518612444,84.6481296983969,6.34000543429037
New Zealand,NZL,1980,1.89414055585059,0,7.54115772703133,0.172596919808816,83.7670384138786,6.6250663834307
New Zealand,NZL,1981,1.22262929198262,0,9.21018999744398,0.157621197921104,83.2367725994717,6.17278691318054
New Zealand,NZL,1982,1.94633560272327,0,19.6635963155787,0.352422907488987,72.0344413295955,6.00320384461354
New Zealand,NZL,1983,2.38931038387499,0,14.9586683274827,0.626580606197864,76.2390065300268,5.78643415241762
New Zealand,NZL,1984,3.60800320711396,0,17.004992893327,0.22960020408907,73.278909581253,5.87849411421699
New Zealand,NZL,1985,2.86755157985861,0,20.1918915019478,0.342663396335305,71.0828163324196,5.51507718943875
New Zealand,NZL,1986,1.63423852183651,0,16.5488521836506,0.0979843225083987,76.2458006718925,5.47312430011198
New Zealand,NZL,1987,2.00199168984582,0,16.6271762645514,0.0515092201504069,75.8147041653789,5.50461866007349
New Zealand,NZL,1988,1.67949146871864,0,15.242556038809,0.0434928069588491,77.4907995985279,5.54366008698561
New Zealand,NZL,1989,1.44460743669877,0,20.4190318260093,0.0159448944447988,70.677339116015,7.44307672683207
New Zealand,NZL,1990,2.05795753912909,0,17.6971951030528,0.030993336432667,71.8518518518519,8.15434681543468
New Zealand,NZL,1991,1.4476213358962,0,21.0866170110524,0.0750840941854877,68.7530033637674,8.4364488226814
New Zealand,NZL,1992,3.80920532619931,0,22.7883504590503,0.611053687602602,64.1180762449079,8.46962971970572
New Zealand,NZL,1993,2.17067833698031,0,20.4259664478483,0.183807439824945,68.5368344274252,8.4872355944566
New Zealand,NZL,1994,1.98559582221457,0,15.7097357321167,0.0602565206163381,74.1269977905942,7.92516714011076
New Zealand,NZL,1995,2.49847484887139,0,13.3215018579114,0.141423104653097,76.3462924962565,7.50651655482225
New Zealand,NZL,1996,2.56902366133852,0,18.139445617306,0.0438680667891317,71.7791242837167,7.28484084117018
New Zealand,NZL,1997,4.42480260853162,0,25.301139885203,0,62.6694332911154,7.4240750222318
New Zealand,NZL,1998,3.8843985961927,0,20.2887376369244,0.00265872593853026,67.3109645857705,8.33510581729235
New Zealand,NZL,1999,4.74918687362826,0,25.5493561096861,0,60.5997302800328,8.92455773858318
New Zealand,NZL,2000,3.93915458506383,0,24.3891252834612,0,62.2544398297959,9.24656661655668
New Zealand,NZL,2001,5.35479632063075,0,30.9612857576064,0,54.7836854341454,8.77135348226019
New Zealand,NZL,2002,5.06780870806567,0,25.2085948460459,0,61.2124344679908,8.26503236604396
New Zealand,NZL,2003,9.72852343232705,0,24.006179954386,0.0490472570321505,57.9248105549697,8.07072614464036
New Zealand,NZL,2004,11.1803998505232,0,16.4938340807175,0.0560538116591928,63.6140695067265,8.44777653213752
New Zealand,NZL,2005,13.6496927946379,0,21.9163098119531,0.00930925339787749,54.2845838763731,9.95159188233104
New Zealand,NZL,2006,12.701252236136,0,22.5930003210862,0.0527498738589973,54.0594468143663,10.4192468235402
New Zealand,NZL,2007,7.22693301030786,0,27.0655726464471,0.00228555756176719,54.0260096450529,11.5489223596096
New Zealand,NZL,2008,11.0191329730223,0,24.2913502542701,0.301019361017993,50.9589291008187,13.29274132859
New Zealand,NZL,2009,7.58980967942375,0,20.5509400961959,0.0207120336915748,55.7291786527973,15.9781833245115
New Zealand,NZL,2010,4.59647247461251,0,22.0826652414039,0.00445394619632995,55.088633529307,18.0919294494922
New Zealand,NZL,2011,4.87826810242115,0,18.9645482543893,0.00449609963356788,56.4642672481622,19.5760178045545
New Zealand,NZL,2012,8.0223206217242,0,20.0185252123622,0.00677751671787457,51.7373034520152,20.1292246520875
New Zealand,NZL,2013,5.53526855875012,0,20.0818156605343,0.00693353055375797,53.2518258297125,21.0062864010354
New Zealand,NZL,2014,4.50522928399035,0,16.1590621767613,0.00689575910814849,55.8947247442823,23.3076657855419
New Zealand,NZL,2015,4.25291256645176,0,15.5344418052257,0.00226218753534668,55.5027711797308,24.5786675715417
Nicaragua,NIC,1971,0,0,0,65.1960784313726,33.1699346405229,1.63398692810458
Nicaragua,NIC,1972,0,0,0,46.3829787234043,52.1985815602837,1.41843971631206
Nicaragua,NIC,1973,0,0,0,44.1002949852507,54.7197640117994,1.17994100294985
Nicaragua,NIC,1974,0,0,0,48.780487804878,49.7560975609756,1.46341463414634
Nicaragua,NIC,1975,0,0,0,52.0408163265306,46.3718820861678,1.58730158730159
Nicaragua,NIC,1976,0,0,0,55.3816046966732,43.0528375733855,1.56555772994129
Nicaragua,NIC,1977,0,0,0,75.3460207612457,23.356401384083,1.29757785467128
Nicaragua,NIC,1978,0,0,0,70.0351493848858,28.5588752196837,1.40597539543058
Nicaragua,NIC,1979,0,0,0,50.1642935377875,48.302300109529,1.53340635268346
Nicaragua,NIC,1980,0,0,0,47.0646766169154,51.1442786069652,1.7910447761194
Nicaragua,NIC,1981,0,0,0,50.2912621359223,48.0582524271845,1.6504854368932
Nicaragua,NIC,1982,0,0,0,55.7884231536926,42.4151696606786,1.79640718562874
Nicaragua,NIC,1983,0,0,0,61.3895216400911,28.7015945330296,9.90888382687927
Nicaragua,NIC,1984,0,0,0,43.3618843683084,25.1605995717345,31.4775160599572
Nicaragua,NIC,1985,0,0,0,43.2170542635659,25.5813953488372,31.2015503875969
Nicaragua,NIC,1986,0,0,0,52.1374685666387,24.5599329421626,23.3025984911987
Nicaragua,NIC,1987,0,0,0,48.9045383411581,31.377151799687,19.7183098591549
Nicaragua,NIC,1988,0,0,0,47.734375,30.234375,22.03125
Nicaragua,NIC,1989,0,0,0,35.4714560615779,34.3168697883258,30.2116741500962
Nicaragua,NIC,1990,0,0,0,38.6410432395333,27.6595744680851,33.6993822923816
Nicaragua,NIC,1991,0,0,0,39.7478433974784,22.3623092236231,37.8898473788985
Nicaragua,NIC,1992,0,0,0,49.0543014032947,15.6802928615009,35.2654057352044
Nicaragua,NIC,1993,0,0,0,42.9971181556196,27.8386167146974,29.164265129683
Nicaragua,NIC,1994,0,0,0,51.5463917525773,21.9358533791523,26.5177548682703
Nicaragua,NIC,1995,0,0,0,54.55525606469,21.9407008086253,23.5040431266846
Nicaragua,NIC,1996,0,0,0,56.4977420973407,21.6256899147015,21.8765679879579
Nicaragua,NIC,1997,0,0,0,58.239608801956,19.9022004889976,21.8581907090465
Nicaragua,NIC,1998,0,0,0,72.1535745807591,13.06266548985,14.783759929391
Nicaragua,NIC,1999,0,0,0,72.6223453370268,18.1440443213296,9.23361034164358
Nicaragua,NIC,2000,0,0,0,78.6048490004253,8.93236920459379,12.4627817949809
Nicaragua,NIC,2001,0,0,0,80.1984126984127,7.81746031746032,11.984126984127
Nicaragua,NIC,2002,0,0,0,75.4198473282443,11.5648854961832,13.0152671755725
Nicaragua,NIC,2003,0,0,0,72.9437229437229,10.7142857142857,16.3419913419913
Nicaragua,NIC,2004,0,0,0,72.2792607802875,10.9856262833676,16.735112936345
Nicaragua,NIC,2005,0,0,0,65.3883972468043,14.1920681743691,20.4195345788266
Nicaragua,NIC,2006,0,0,0,69.9425654116146,9.82769623484365,20.2297383535418
Nicaragua,NIC,2007,0,0,0,71.0099750623441,9.53865336658354,19.4513715710723
Nicaragua,NIC,2008,0,0,0,64.474858673014,15.8881285331747,19.6370127938114
Nicaragua,NIC,2009,0,0,0,69.0993339125398,8.60121633362294,22.2994497538372
Nicaragua,NIC,2010,0,0,0,62.9953539218366,13.7742552610003,23.2303908171632
Nicaragua,NIC,2011,0,0,0,66.0041841004184,11.6108786610879,22.3849372384937
Nicaragua,NIC,2012,0,0,0,57.1818407343091,10.3944430662367,32.4237161994542
Nicaragua,NIC,2013,0,0,0,47.6956313010082,10.9457513202112,41.3586173787806
Nicaragua,NIC,2014,0,0,0,46.1313540260909,8.88439046333783,44.9842555105713
Nicaragua,NIC,2015,0,,0,49.9454029264031,6.44245468442892,43.6121423891679
Niger,NER,2000,65.5339805825243,0,0,34.4660194174757,0,0
Niger,NER,2001,74.4444444444444,0,0,25.5555555555556,0,0
Niger,NER,2002,74.869109947644,0,0,25.130890052356,0,0
Niger,NER,2003,76.2886597938144,0,0,23.7113402061856,0,0
Niger,NER,2004,74.6341463414634,0,0,25.3658536585366,0,0
Niger,NER,2005,68.9956331877729,0,0,30.1310043668122,0,0.873362445414847
Niger,NER,2006,76.605504587156,0,0,22.4770642201835,0,0.917431192660551
Niger,NER,2007,67.8571428571429,0,0,31.25,0,0.892857142857143
Niger,NER,2008,75.8771929824561,0,0,22.8070175438596,0,1.31578947368421
Niger,NER,2009,73.1517509727626,0,0,25.6809338521401,0,1.16731517509728
Niger,NER,2010,68.9419795221843,0,0,30.0341296928328,0,1.02389078498294
Niger,NER,2011,74.5614035087719,0,0,25.4385964912281,0,0
Niger,NER,2012,63.6591478696742,0,0,36.3408521303258,0,0
Niger,NER,2013,53.2731376975169,0,0,45.823927765237,0,0.90293453724605
Niger,NER,2014,55.7562076749436,0,0,43.3408577878104,0,0.90293453724605
Niger,NER,2015,41.6195856873823,,0,57.6271186440678,0,0.753295668549906
Nigeria,NGA,1971,0,0,5.9353471118177,10.6518282988871,83.4128245892952,0
Nigeria,NGA,1972,0.0447027268663388,0,11.0415735359857,24.2288779615557,64.6848457755923,0
Nigeria,NGA,1973,0,0,11.5428571428571,17.6761904761905,70.7809523809524,0
Nigeria,NGA,1974,2.27372103191955,0,6.55881066899869,4.19763882815916,86.9698294709226,0
Nigeria,NGA,1975,1.47228637413395,0,15.7332563510393,13.7124711316397,69.0819861431871,0
Nigeria,NGA,1976,1.33950316609839,0,18.7043351193376,9.15733073550901,70.798830979055,0
Nigeria,NGA,1977,1.16698493528538,0,21.5361765329938,15.9983025673669,61.2985359643539,0
Nigeria,NGA,1978,0,0,29.4605809128631,19.7859794715003,50.7534396156366,0
Nigeria,NGA,1979,0,0,34.0872889455241,13.2685568652437,52.6441541892322,0
Nigeria,NGA,1980,0,0,43.4928162923699,17.6872646115218,38.8199190961082,0
Nigeria,NGA,1981,0,0,53.2150205761317,16.0493827160494,30.7355967078189,0
Nigeria,NGA,1982,0,0,51.7815283638068,19.2334739803094,28.9849976558837,0
Nigeria,NGA,1983,0.0459084127166303,0,63.0207735567543,14.1053598071847,22.8279582233444,0
Nigeria,NGA,1984,0.0779162956366874,0,53.906945681211,16.3178984861977,29.6972395369546,0
Nigeria,NGA,1985,0.0391351139810195,0,51.4431073280501,18.2760982291361,30.2416593288328,0
Nigeria,NGA,1986,0.0557310050157905,0,43.8231469440832,22.4038640163478,33.7172580345532,0
Nigeria,NGA,1987,0.0532623169107856,0,50.9098979138926,19.88459831336,29.1522414558367,0
Nigeria,NGA,1988,0.0943881928951433,0,46.2931182426635,19.2208683713746,34.3916251930668,0
Nigeria,NGA,1989,0.0858503082806525,0,50.1209708889409,17.4822445953329,32.3109342074456,0
Nigeria,NGA,1990,0.0965609448117062,0,53.650746490381,13.6670875733492,32.5856049914581,0
Nigeria,NGA,1991,0.0917625467636056,0,46.4318486623844,11.6114914943178,41.8648972965342,0
Nigeria,NGA,1992,0.0943777807738978,0,44.6811379263853,14.3791290279089,40.8453552649319,0
Nigeria,NGA,1993,0,0,48.121337469838,13.464322647363,38.414339882799,0
Nigeria,NGA,1994,0,0,53.1775159358702,11.0102375893375,35.8122464747924,0
Nigeria,NGA,1995,0,0,46.2319480355679,19.0830548022955,34.6849971621366,0
Nigeria,NGA,1996,0,0,45.7427815058795,20.3964784830388,33.8607400110817,0
Nigeria,NGA,1997,0,0,65.2975119439102,0,34.7024880560898,0
Nigeria,NGA,1998,0,0,61.7828072265237,0,38.2171927734763,0
Nigeria,NGA,1999,0,0,61.7875567157685,0,38.2124432842315,0
Nigeria,NGA,2000,0,0,61.7844774903239,0,38.2155225096761,0
Nigeria,NGA,2001,0,0,61.7837278489199,0,38.2162721510801,0
Nigeria,NGA,2002,0,0,61.7823160826178,0,38.2176839173822,0
Nigeria,NGA,2003,0,0,63.0994847403884,0,36.9005152596116,0
Nigeria,NGA,2004,0,0,66.5993820803296,0,33.4006179196704,0
Nigeria,NGA,2005,0,0,66.999447725052,0,33.000552274948,0
Nigeria,NGA,2006,0,0,72.8991778450887,0,27.1008221549113,0
Nigeria,NGA,2007,0,0,72.9001653755766,0,27.0998346244234,0
Nigeria,NGA,2008,0,0,72.8990999526291,0,27.1009000473709,0
Nigeria,NGA,2009,0,0,77.0996612226323,0,22.9003387773676,0
Nigeria,NGA,2010,0,0,75.5981777114199,0,24.4018222885801,0
Nigeria,NGA,2011,0,0,78.2385144632685,0,21.7614855367315,0
